Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEE1042A,2017.06,11322,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Horowhenua District,Actual,,
BDCQ.SEE1042A,2017.09,11289,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Horowhenua District,Actual,,
BDCQ.SEE1042A,2017.12,11520,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Horowhenua District,Actual,,
BDCQ.SEE1042A,2018.03,11435,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Horowhenua District,Actual,,
BDCQ.SEE1042A,2018.06,11375,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Horowhenua District,Actual,,
BDCQ.SEE1042A,2018.09,11376,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Horowhenua District,Actual,,
BDCQ.SEE1042A,2018.12,11899,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Horowhenua District,Actual,,
BDCQ.SEE1042A,2019.03,11873,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Horowhenua District,Actual,,
BDCQ.SEE1042A,2019.06,11825,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Horowhenua District,Actual,,
BDCQ.SEE1042A,2019.09,11840,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Horowhenua District,Actual,,
BDCQ.SEE1042A,2019.12,12258,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Horowhenua District,Actual,,
BDCQ.SEE1042A,2020.03,12186,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Horowhenua District,Actual,,
BDCQ.SEE1042A,2020.06,12027,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Horowhenua District,Actual,,
BDCQ.SEE1042A,2020.09,11983,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Horowhenua District,Actual,,
BDCQ.SEE1042A,2020.12,12214,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Horowhenua District,Actual,,
BDCQ.SEE1042A,2021.03,12364,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Horowhenua District,Actual,,
BDCQ.SEE1043A,2011.06,16739,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2011.09,16670,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2011.12,16983,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2012.03,16636,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2012.06,16898,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2012.09,16770,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2012.12,17035,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2013.03,16839,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2013.06,17223,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2013.09,17174,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2013.12,17499,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2014.03,17246,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2014.06,17571,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2014.09,17637,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2014.12,17883,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2015.03,17537,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2015.06,17883,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2015.09,17813,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2015.12,18093,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2016.03,17804,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2016.06,18109,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2016.09,18037,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2016.12,18321,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2017.03,18168,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2017.06,18600,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2017.09,18681,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2017.12,18989,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2018.03,18878,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2018.06,19042,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2018.09,19000,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2018.12,19531,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2019.03,19477,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2019.06,19891,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2019.09,20083,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2019.12,20641,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2020.03,20449,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2020.06,20411,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2020.09,20402,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2020.12,20909,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1043A,2021.03,20897,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kapiti Coast District,Actual,,
BDCQ.SEE1044A,2011.06,21343,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2011.09,21267,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2011.12,21469,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2012.03,21137,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2012.06,21472,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2012.09,21155,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2012.12,21463,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2013.03,21115,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2013.06,21420,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2013.09,21461,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2013.12,22110,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2014.03,22069,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2014.06,22475,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2014.09,22495,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2014.12,22727,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2015.03,22380,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2015.06,22831,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2015.09,22893,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2015.12,23251,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2016.03,22923,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2016.06,23441,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2016.09,23552,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2016.12,24002,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2017.03,23879,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2017.06,24526,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2017.09,24589,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2017.12,24788,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2018.03,23441,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2018.06,25225,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2018.09,25221,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2018.12,25916,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2019.03,25947,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2019.06,26381,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2019.09,26487,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2019.12,26909,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2020.03,26755,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2020.06,26865,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2020.09,26659,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2020.12,27199,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1044A,2021.03,27164,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Porirua City,Actual,,
BDCQ.SEE1045A,2011.06,15811,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Upper Hutt City,Actual,,
BDCQ.SEE1045A,2011.09,15823,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Upper Hutt City,Actual,,
BDCQ.SEE1045A,2011.12,15936,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Upper Hutt City,Actual,,
